accession,name,ftp_path
GCA_030578575.1,GCA_030578575.1 Ogataea neopini,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/578/575/GCA_030578575.1_ASM3057857v1
GCA_037159825.1,GCA_037159825.1 Tupiocoris notatus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/159/825/GCA_037159825.1_Tnot_Tucson_v1
GCA_022627125.1,GCA_022627125.1 Fusarium chuoi,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/627/125/GCA_022627125.1_ASM2262712v1
GCA_040206755.1,GCA_040206755.1 Trebouxia sp. C0005,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/206/755/GCA_040206755.1_ASM4020675v1
GCA_944990035.1,GCA_944990035.1 Clitopilus passeckerianus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/944/990/035/GCA_944990035.1_DSM1602
GCA_958299035.1,GCA_958299035.1 Cylicocyclus nassatus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/958/299/035/GCA_958299035.1_Cylicocyclus_nassatus_INRAE
GCA_001599175.1,GCA_001599175.1 Pestalotiopsis sp. JCM 9685,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/599/175/GCA_001599175.1_JCM_9685_assembly_v001
GCA_003706635.2,GCA_003706635.2 Ambrosiozyma maleeae (nom. inval.),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/706/635/GCA_003706635.2_ASM370663v2
GCA_026120035.1,GCA_026120035.1 Coleophoma eucalyptorum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/120/035/GCA_026120035.1_ASM2612003v1
GCA_042464655.1,GCA_042464655.1 Stereocaulon virgatum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/042/464/655/GCA_042464655.1_ASM4246465v1
GCA_022432515.1,GCA_022432515.1 Hypoxylon sp. NC0597,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/432/515/GCA_022432515.1_HyNC0597_1
GCA_900245905.1,GCA_900245905.1 green lizard (Lacerta viridis),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/245/905/GCA_900245905.1_ASM90024590v1
GCA_035043045.1,GCA_035043045.1 Hirtodrosophila alboralis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/043/045/GCA_035043045.1_ASM3504304v1
GCA_022984935.1,GCA_022984935.1 Hypoxylon sp. NC1633,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/984/935/GCA_022984935.1_HyNC1633_2
GCA_036245525.1,GCA_036245525.1 Semisulcospira habei,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/245/525/GCA_036245525.1_ASM3624552v1
GCA_037040395.1,GCA_037040395.1 Aureobasidium sp. M94-06E,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/040/395/GCA_037040395.1_ASM3704039v1
GCA_023626095.1,GCA_023626095.1 Talaromyces sp. X2403,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/626/095/GCA_023626095.1_ASM2362609v1
GCA_026023565.1,GCA_026023565.1 Cirrosporium novae-zelandiae,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/023/565/GCA_026023565.1_ASM2602356v1
GCA_001599795.1,GCA_001599795.1 Exophiala calicioides,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/599/795/GCA_001599795.1_JCM_6030_assembly_v001
GCA_025677805.1,GCA_025677805.1 Umbelopsis sp. AD052,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/677/805/GCA_025677805.1_Umbsp_AD052_1
GCA_030789025.1,GCA_030789025.1 Arthroderma sp. MBC 961,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/789/025/GCA_030789025.1_ASM3078902v1
GCA_023619655.1,GCA_023619655.1 Aspergillus sp. S1905,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/619/655/GCA_023619655.1_ASM2361965v1
GCA_000966865.1,GCA_000966865.1 Fusarium sp. JS626,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/966/865/GCA_000966865.1_ASM96686v1
GCA_963966185.1,GCA_963966185.1 Rhabditoides inermis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/966/185/GCA_963966185.1_Rhabditoides_inermis_RS5678
GCA_030570975.1,GCA_030570975.1 [Candida] songkhlaensis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/570/975/GCA_030570975.1_ASM3057097v1
GCA_023619325.1,GCA_023619325.1 Aspergillus sp. PK2410,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/619/325/GCA_023619325.1_ASM2361932v1
GCA_019775465.1,GCA_019775465.1 Penicillium sp. VS I D KN 3,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/775/465/GCA_019775465.1_ASM1977546v1
GCA_040364535.1,GCA_040364535.1 Kendrickiella phycomyces,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/364/535/GCA_040364535.1_JCM_18027_assembly_v001
GCA_044647525.1,GCA_044647525.1 Fusarium luffae,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/044/647/525/GCA_044647525.1_ASM4464752v1
GCA_023624935.1,GCA_023624935.1 Aspergillus sp. PA3604,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/624/935/GCA_023624935.1_ASM2362493v1
GCA_037356055.1,GCA_037356055.1 Xylaria sp. Z34,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/356/055/GCA_037356055.1_Xylaria_Z34
GCA_007388115.1,GCA_007388115.1 Coniochaeta endophytica,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/388/115/GCA_007388115.1_STR0027621
GCA_019925535.1,GCA_019925535.1 Leptographium radiaticola,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/925/535/GCA_019925535.1_ASM1992553v1
GCA_003664395.1,GCA_003664395.1 Leishmania lainsoni,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/664/395/GCA_003664395.1_CDC_Llain_216-34_v1
GCA_037356035.1,GCA_037356035.1 Xylaria sp. Z50,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/356/035/GCA_037356035.1_Xylaria_Z50
GCA_948144035.1,GCA_948144035.1 Closterium sp. NIES-64,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/948/144/035/GCA_948144035.1_Genome_assembly_Closterium_sp._NIES-64
GCA_011034095.1,GCA_011034095.1 Fusarium cf. aywerte,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/034/095/GCA_011034095.1_ASM1103409v1
GCA_949640775.1,GCA_949640775.1 Jamesozyma spencerorum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/949/640/775/GCA_949640775.1_2991_Kazachstania_spencerorum
GCA_026725045.1,GCA_026725045.1 Vanrija sp. TS_01,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/725/045/GCA_026725045.1_ASM2672504v1
GCA_028637635.1,GCA_028637635.1 Xylariaceae sp. X802,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/637/635/GCA_028637635.1_ASM2863763v1
GCA_029963845.1,GCA_029963845.1 Rhamnusium bicolor,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/963/845/GCA_029963845.1_MPICE_RBIC_1
GCA_038087015.1,GCA_038087015.1 Cerrena zonata,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/087/015/GCA_038087015.1_ICO_HGAP4
GCA_002994785.1,GCA_002994785.1 Heterobasidion parviporum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/994/785/GCA_002994785.1_ASM299478v1
GCA_003004715.1,GCA_003004715.1 Moesziomyces sp. F5C1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/004/715/GCA_003004715.1_ASM300471v1
GCA_002786045.1,GCA_002786045.1 Zasmidium angulare,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/786/045/GCA_002786045.1_ASM278604v1
GCA_018904225.1,GCA_018904225.1 Lordiphosa mommai,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/904/225/GCA_018904225.1_ASM1890422v1
GCA_003123655.1,GCA_003123655.1 Paecilomyces sp. COH1141,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/123/655/GCA_003123655.1_ASM312365v1
GCA_918026815.1,GCA_918026815.1 Chalara sp. BL73,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/918/026/815/GCA_918026815.1_BL73
GCA_030563105.1,GCA_030563105.1 Metschnikowia lopburiensis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/563/105/GCA_030563105.1_ASM3056310v1
GCA_023375675.1,GCA_023375675.1 Valsa friesii,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/375/675/GCA_023375675.1_ASM2337567v1
GCA_003971905.1,GCA_003971905.1 Moniliella sp. 'wahieum',https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/971/905/GCA_003971905.1_ASM397190v1
GCA_030710335.1,GCA_030710335.1 Chrysoporthe syzygiicola,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/710/335/GCA_030710335.1_ASM3071033v1
GCA_023626315.1,GCA_023626315.1 Talaromyces sp. PF30-1D,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/626/315/GCA_023626315.1_ASM2362631v1
GCA_023625155.1,GCA_023625155.1 Aspergillus sp. B3601,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/625/155/GCA_023625155.1_ASM2362515v1
GCA_030578635.1,GCA_030578635.1 Kodamaea sp. yHQL451,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/578/635/GCA_030578635.1_ASM3057863v1
GCA_040333125.2,GCA_040333125.2 Apiospora guizhouensis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/333/125/GCA_040333125.2_ASM4033312v2
GCA_023626155.1,GCA_023626155.1 Talaromyces sp. R2405,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/626/155/GCA_023626155.1_ASM2362615v1
GCA_951230385.1,GCA_951230385.1 Staurois parvus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/951/230/385/GCA_951230385.1_Staurois_parvus_genomeassembly_1.0.embl
GCA_002921095.1,GCA_002921095.1 Cladosporium sp. SL-16,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/921/095/GCA_002921095.1_ASM292109v1
GCA_012978405.1,GCA_012978405.1 Pseudocercospora macadamiae,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/978/405/GCA_012978405.1_ASM1297840v1
GCA_003004725.1,GCA_003004725.1 Moesziomyces sp. F16C1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/004/725/GCA_003004725.1_ASM300472v1
GCA_023627695.1,GCA_023627695.1 Aspergillus sp. S2805,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/627/695/GCA_023627695.1_ASM2362769v1
GCA_035046425.1,GCA_035046425.1 Drosophila anomalata,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/046/425/GCA_035046425.1_ASM3504642v1
GCA_020736565.1,GCA_020736565.1 Coprinopsis sp. MPI-PUGE-AT-0042,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/736/565/GCA_020736565.1_Copph3
GCA_040583995.1,GCA_040583995.1 Alternaria triticina,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/583/995/GCA_040583995.1_DAOMC238612_v1
GCA_023619295.1,GCA_023619295.1 Aspergillus sp. S4402,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/619/295/GCA_023619295.1_ASM2361929v1
GCA_022813615.2,GCA_022813615.2 Knufia fluminis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/813/615/GCA_022813615.2_Kobscura_JC1009
GCA_030052745.1,GCA_030052745.1 Pleurostoma richardsiae,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/052/745/GCA_030052745.1_ASM3005274v1
GCA_029948255.1,GCA_029948255.1 Telmatactis stephensoni,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/948/255/GCA_029948255.1_QUT_TelSte_1.0
GCA_027945595.1,GCA_027945595.1 Fusarium torreyae,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/945/595/GCA_027945595.1_F_torr_CF00136
GCA_021307315.1,GCA_021307315.1 Bisporella sp. PMI_857,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/307/315/GCA_021307315.1_Bisporella_sp._PMI857_v1.0
GCA_030770215.1,GCA_030770215.1 Temnothorax americanus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/770/215/GCA_030770215.1_tame_v2.0
GCA_037044355.1,GCA_037044355.1 Aspergillus foetidus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/044/355/GCA_037044355.1_ASM3704435v1
GCA_018135685.1,GCA_018135685.1 kangaroo grass (Themeda triandra),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/135/685/GCA_018135685.1_ASM1813568v1
GCA_003369635.1,GCA_003369635.1 Coleophoma crateriformis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/369/635/GCA_003369635.1_ASM336963v1
GCA_963692855.1,GCA_963692855.1 Mycena citricolor,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/692/855/GCA_963692855.1_Mycena_citricolor_isolate010_v1
GCA_030571255.1,GCA_030571255.1 Nakazawaea sp. yHDR128,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/571/255/GCA_030571255.1_ASM3057125v1
GCA_040584015.1,GCA_040584015.1 Alternaria sp. DAOMC 225332,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/584/015/GCA_040584015.1_DAOMC225332_v1
GCA_018902385.1,GCA_018902385.1 star rosette lichen (Physcia stellaris),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/902/385/GCA_018902385.1_ASM1890238v1
GCA_039763685.1,GCA_039763685.1 Aspergillus micronesiensis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/763/685/GCA_039763685.1_ASM3976368v1
GCA_023630055.1,GCA_023630055.1 Trichosporon sp. PB005A,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/630/055/GCA_023630055.1_ASM2363005v1
GCA_900240875.1,GCA_900240875.1 Crithidia expoeki,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/240/875/GCA_900240875.1_crithidia-expoeki.GDC.2015.v1
GCA_964197905.1,GCA_964197905.1 Trypanosoma pestanai,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/197/905/GCA_964197905.1_T._pestanai
GCA_040955725.1,GCA_040955725.1 variegated snailfish (Liparis gibbus),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/955/725/GCA_040955725.1_fLipGib1_p1.1
GCA_023625095.1,GCA_023625095.1 Aspergillus sp. S2111Y,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/625/095/GCA_023625095.1_ASM2362509v1
GCA_038373885.1,GCA_038373885.1 Cheiracanthium punctorium,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/373/885/GCA_038373885.1_utr_cpunc_v1
GCA_023628655.1,GCA_023628655.1 Sarocladiaceae sp. R1802,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/628/655/GCA_023628655.1_ASM2362865v1
GCA_023625995.1,GCA_023625995.1 Talaromyces sp. PF3502,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/625/995/GCA_023625995.1_ASM2362599v1
GCA_023014485.1,GCA_023014485.1 Bathynomus jamesi,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/014/485/GCA_023014485.1_ASM2301448v1
GCA_003004685.1,GCA_003004685.1 Pseudozyma sp. F8B2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/004/685/GCA_003004685.1_ASM300468v1
GCA_046056195.1,GCA_046056195.1 Ceratostomella sordida,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/056/195/GCA_046056195.1_ASM4605619v1
GCA_037043805.1,GCA_037043805.1 Aspergillus austwickii,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/043/805/GCA_037043805.1_ASM3704380v1
GCA_046463835.1,GCA_046463835.1 Fusarium thapsinum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/463/835/GCA_046463835.1_ASM4646383v1
GCA_022392935.1,GCA_022392935.1 Ophiostoma cf. undulatum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/392/935/GCA_022392935.1_ASM2239293v1
GCA_023783435.1,GCA_023783435.1 Moholi bushbaby (Galago moholi),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/783/435/GCA_023783435.1_ASM2378343v1
GCA_037126765.1,GCA_037126765.1 Stenogyne calaminthoides,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/126/765/GCA_037126765.1_ASM3712676v1
GCA_028416715.1,GCA_028416715.1 Fusarium multiceps,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/416/715/GCA_028416715.1_ASM2841671v1
GCA_039096215.1,GCA_039096215.1 Blastocystis sp. NMH,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/096/215/GCA_039096215.1_ASM3909621v1
GCA_010883475.1,GCA_010883475.1 Exophiala phaeomuriformis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/883/475/GCA_010883475.1_ASM1088347v1
GCA_036250225.1,GCA_036250225.1 Cercophora sp. LCS_1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/250/225/GCA_036250225.1_ASM3625022v1
GCA_014737365.1,GCA_014737365.1 Bombus soroeensis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/737/365/GCA_014737365.1_ASM1473736v1
GCA_030411845.1,GCA_030411845.1 Friedmanniomyces endolithicus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/411/845/GCA_030411845.1_ASM3041184v1
GCA_001931985.1,GCA_001931985.1 Trichoderma sp. IMV 00454,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/931/985/GCA_001931985.1_ASM193198v1
GCA_023626075.1,GCA_023626075.1 Talaromyces sp. PM2405,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/626/075/GCA_023626075.1_ASM2362607v1
GCA_019594935.1,GCA_019594935.1 shuttles hoppfish (Periophthalmus modestus),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/594/935/GCA_019594935.1_ASM1959493v1
GCA_026023515.1,GCA_026023515.1 Claussenomyces sp. TS43310,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/023/515/GCA_026023515.1_ASM2602351v1
GCA_035928285.1,GCA_035928285.1 Vermiconidia calcicola,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/928/285/GCA_035928285.1_ASM3592828v1
GCA_023626115.1,GCA_023626115.1 Talaromyces sp. PX2406,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/626/115/GCA_023626115.1_ASM2362611v1
GCA_023619515.1,GCA_023619515.1 Aspergillus sp. S1903S,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/619/515/GCA_023619515.1_ASM2361951v1
GCA_023628075.1,GCA_023628075.1 Naganishia sp. PG3902-1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/628/075/GCA_023628075.1_ASM2362807v1
GCA_023625755.1,GCA_023625755.1 Debaryomycetaceae sp. 2NP920,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/625/755/GCA_023625755.1_ASM2362575v1
GCA_023625775.1,GCA_023625775.1 Debaryomycetaceae sp. 2NR913A,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/625/775/GCA_023625775.1_ASM2362577v1
GCA_040372285.1,GCA_040372285.1 Sympodiomycopsis paphiopedili,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/372/285/GCA_040372285.1_JCM_8318_assembly_v001
GCA_026026355.1,GCA_026026355.1 Sarcosagium campestre,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/026/355/GCA_026026355.1_ASM2602635v1
GCA_030704885.1,GCA_030704885.1 Cynegetis impunctata,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/704/885/GCA_030704885.1_ASM3070488v1
GCA_014737505.1,GCA_014737505.1 Bombus sibiricus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/737/505/GCA_014737505.1_ASM1473750v1
GCA_039881045.1,GCA_039881045.1 Chaetomium olivaceum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/881/045/GCA_039881045.1_ASM3988104v1
GCA_029448695.1,GCA_029448695.1 Elsinoe perseae,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/448/695/GCA_029448695.1_ASM2944869v1
GCA_023626395.1,GCA_023626395.1 Talaromyces sp. PT3601,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/626/395/GCA_023626395.1_ASM2362639v1
GCA_018903435.1,GCA_018903435.1 Leucophenga varia,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/903/435/GCA_018903435.1_ASM1890343v1
GCA_001599375.1,GCA_001599375.1 Phoma herbarum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/599/375/GCA_001599375.1_JCM_15942_assembly_v001
GCA_958295435.1,GCA_958295435.1 Mesorhabditis spiculigera,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/958/295/435/GCA_958295435.1_M.spiculigera_Hybrid_genome
GCA_037414295.1,GCA_037414295.1 Penicillium sp. F2(2024),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/414/295/GCA_037414295.1_NIH_F2_1.1
GCA_025642065.1,GCA_025642065.1 palm worm (Paralvinella palmiformis),https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/642/065/GCA_025642065.1_P08H-3
GCF_019207285.1,GCF_019207285.1 Ogataea haglerorum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/207/285/GCF_019207285.1_ASM1920728v1
GCA_902806795.1,GCA_902806795.1 Trichogramma brassicae,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/806/795/GCA_902806795.1_TRIGBR_hybrid
GCA_015178975.1,GCA_015178975.1 Hysterangium stoloniferum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/178/975/GCA_015178975.1_Hyssto1
GCA_040209105.1,GCA_040209105.1 Diaporthe caatingaensis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/209/105/GCA_040209105.1_ASM4020910v1
GCA_030067915.1,GCA_030067915.1 Klyxum echinatum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/067/915/GCA_030067915.1_Hech_primary_v1.0
GCA_905337335.1,GCA_905337335.1 Gomphillus americanus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/337/335/GCA_905337335.1_GTX0158_lecanoromycete
GCA_037040145.1,GCA_037040145.1 Sordariomycetes sp. M70-01Q,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/040/145/GCA_037040145.1_ASM3704014v1
GCA_022814265.1,GCA_022814265.1 Lambiella insularis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/814/265/GCA_022814265.1_ASM2281426v1
GCA_024699865.1,GCA_024699865.1 Aphelenchoides fujianensis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/699/865/GCA_024699865.1_Afujianensis.fasta
GCA_030557885.1,GCA_030557885.1 Lachancea quebecensis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/557/885/GCA_030557885.1_ASM3055788v1
GCA_964019935.1,GCA_964019935.1 Epithemia catenata,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/019/935/GCA_964019935.1_uoEpiScra1.1
GCA_022544895.1,GCA_022544895.1 Biscogniauxia sp. FL1348,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/544/895/GCA_022544895.1_Biscog1
GCA_023625675.1,GCA_023625675.1 Kurtzmaniella sp. R2202,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/625/675/GCA_023625675.1_ASM2362567v1
GCA_030581995.1,GCA_030581995.1 Wickerhamomyces sp. NRRL YB-2243,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/581/995/GCA_030581995.1_ASM3058199v1
GCA_023628875.1,GCA_023628875.1 Sordariomycetes sp. R4601,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/628/875/GCA_023628875.1_ASM2362887v1
GCA_039096365.1,GCA_039096365.1 Blastocystis sp. JDR,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/096/365/GCA_039096365.1_ASM3909636v1
GCA_011058905.1,GCA_011058905.1 Curvularia kusanoi,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/058/905/GCA_011058905.1_ASM1105890v1
GCA_015585785.1,GCA_015585785.1 Penicillium dipodomyicola,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/585/785/GCA_015585785.1_ASM1558578v1
GCA_019925495.1,GCA_019925495.1 Ophiostoma fasciatum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/925/495/GCA_019925495.1_ASM1992549v1
GCA_028335825.1,GCA_028335825.1 Nosema muscidifuracis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/335/825/GCA_028335825.1_nosMus_AU001_v1
GCA_020747015.1,GCA_020747015.1 Pyrenochaeta sp. MPI-SDFR-AT-0127,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/747/015/GCA_020747015.1_Pyrly1
GCA_031125595.1,GCA_031125595.1 Saccharomycopsis capsularis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/125/595/GCA_031125595.1_ASM3112559v1
GCA_030578455.1,GCA_030578455.1 Metschnikowia sp. yHQL527,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/578/455/GCA_030578455.1_ASM3057845v1
GCA_014884825.1,GCA_014884825.1 Fusarium sp. 190-020-2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/884/825/GCA_014884825.1_ASM1488482v1
GCA_022432375.1,GCA_022432375.1 Nemania sp. FL0031,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/432/375/GCA_022432375.1_NeFL0031_2
GCA_026262435.1,GCA_026262435.1 Curvularia spicifera,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/262/435/GCA_026262435.1_ASM2626243v1
GCA_002893705.1,GCA_002893705.1 Metschnikowia drosophilae,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/893/705/GCA_002893705.1_ASM289370v1
GCA_023625975.1,GCA_023625975.1 Talaromyces sp. PYS2103,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/625/975/GCA_023625975.1_ASM2362597v1
GCA_027569585.1,GCA_027569585.1 Penicillium silybi,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/569/585/GCA_027569585.1_ASM2756958v1
GCA_000743665.3,GCA_000743665.3 Scytalidium sp. 3C,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/743/665/GCA_000743665.3_SPSU_Gcan_3
GCA_039880875.1,GCA_039880875.1 Aspergillus pseudoglaucus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/880/875/GCA_039880875.1_ASM3988087v1
